movie_id,movie_title,imdb_character_name,words,gender,age,parent
,,origin,,,,
tt0309698,Identity,paris,854,f,31
tt0110632,Natural Born Killers,mallory knox,853,f,21
tt3203606,Trumbo,hedda hopper,853,f,70
tt0918927,Doubt,mrs. miller,853,f,43
tt0134084,Scream 3,sarah darling,852,f,28
tt0086250,Scarface,elvira hancock,851,f,25
tt0106834,Even Cowgirls Get the Blues,madame zoe,850,f,41
tt0079367,The Jerk,marie,850,f,31
tt1828970,Evidence,rachel,849,f,23
tt0120082,Scream 2,gale weathers,849,f,33
tt0091167,Hannah and Her Sisters,gail,848,f,36
tt1343727,Dredd,anderson,848,f,26
tt0455538,How to Lose Friends & Alienate People,eleanor johnson,847,f,40
tt0083190,Thief,jessie,847,f,38
tt0103759,Bad Lieutenant,the nun,846,f,28
tt1325004,The Twilight Saga: Eclipse,bella swan,846,f,20
tt1535108,Elysium,Delacourt,846,f,51
tt1431181,Another Year,katie,845,f,-1
tt0120347,Tomorrow Never Dies,sidney,844,f,-1
tt0204313,Exorcist: The Beginning,rachel,843,f,-1
tt0090605,Aliens,newt,842,f,10
tt0073440,Nashville,barbara jean,842,f,30
tt2267998,Gone Girl,margo dunne,842,f,33
tt0114852,Village of the Damned,jill mcgowan,842,f,37
tt0099700,Gremlins 2: The New Batch,marla bloodston,841,f,31
tt0272152,K-PAX,rachel powell,841,f,32
tt0159382,Croupier,bella,840,f,29
tt0116367,From Dusk Till Dawn,newscaster kell,840,f,34
tt0140397,Mumford,lily,840,f,47
tt1528071,Horns,merrin williams,840,f,24
tt0119094,Face/Off,dr. eve archer,839,f,41
tt0101507,Boyz n the Hood,reva styles,839,f,33
tt0091042,Ferris Bueller's Day Off,sloane peterson,838,f,19
tt0120855,Tarzan,terk,838,f,37
tt0053125,North by Northwest,eve kendall,837,f,35
tt0037343,Tall in the Saddle,"miss elizabeth ",836,f,57
tt0092699,Broadcast News,blair litton,836,f,25
tt1126591,Burlesque,nikki,836,f,30
tt3011894,Wild Tales,romina,836,f,40
tt1038686,Legion,audrey anderson,834,f,19
tt1226774,In the Loop,suzy,834,f,31
tt0165854,The Limey,adhara,834,f,26
tt0078748,Alien,lambert,833,f,30
tt0118715,The Big Lebowski,maude lebowski,830,f,38
tt0078902,Breaking Away,mrs blase,830,f,-1
tt0103772,Basic Instinct,dr. beth garner,829,f,29
tt0993842,Hanna,rachel,829,f,43
tt0311289,Holes,the warden,829,f,54
tt0475394,Smokin' Aces,georgia sykes,828,f,25
tt1022603,(500) Days of Summer,rachel,828,f,12
tt0338751,The Aviator,ava gardner,828,f,31
tt0831374,The Utah Murder Project,mrs gold,828,f,-1
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),lesley,827,f,46
tt0324216,The Texas Chainsaw Massacre,pepper,827,f,27
tt0265666,The Royal Tenenbaums,margot tenenbau,827,f,29
tt2403021,The Green Inferno,kaycee,826,f,21
tt0099700,Gremlins 2: The New Batch,kate beringer,825,f,27
tt0884328,The Mist,amanda dunfrey,825,f,38
tt0383574,Pirates of the Caribbean: Dead Man's Chest,elizabeth swann,825,f,21
tt0022626,American Madness,helen,824,f,22
tt1876451,Sparkle,emma,823,f,49
tt0122529,Henry Fool,fay grim,822,f,29
tt0875034,Nine,lilli,821,f,75
tt0088170,Star Trek III: The Search for Spock,saavik,821,f,28
tt1707386,Les Misérables,fantine,820,f,30
tt0414387,Pride & Prejudice,"lady catherine ",820,f,71
tt0114388,Sense and Sensibility,margaret dashwo,820,f,-1
tt0108149,Six Degrees of Separation,elizabeth,819,f,23
tt0102307,Light Sleeper,teresa aranow,818,f,44
tt0390221,Maria Full of Grace,blanca,818,f,22
tt0097438,Gleaming the Cube,tina trac,818,f,-1
tt0307901,25th Hour,naturelle rivie,817,f,23
tt0259711,Vanilla Sky,julie gianni,817,f,29
tt1570728,"Crazy, Stupid, Love.",hannah,817,f,23
tt0221027,Blow,ermine jung,816,f,33
tt0441773,Kung Fu Panda,tigress,816,f,33
tt0116905,Lone Star,minnie bledsoe,816,f,72
tt0132347,Mystery Men,the bowler,816,f,35
tt0243585,Stuart Little 2,margalo,816,f,45
tt1226229,Get Him to the Greek,daphne binks,815,f,28
tt0393109,Brick,kara,814,f,24
tt0098987,The Adventures of Ford Fairlane,zuzu petals,813,f,20
tt0065724,Five Easy Pieces,partita dupea,812,f,40
tt0140352,The Insider,liane wigand,812,f,47
tt0125439,Notting Hill,bella,812,f,35
tt2080374,Steve Jobs,chrisann brenna,812,f,35
tt1935179,Mud,juniper,811,f,36
tt2180411,Into the Woods,witch,811,f,65
tt1663655,Martyrs,lucie,811,f,30
tt0251736,House of 1000 Corpses,baby,810,f,33
tt2416048,Christ Complex,anna,809,f,-1
tt0335119,Girl with a Pearl Earring,tanneke,809,f,42
tt0277027,I Am Sam,annie cassell,808,f,53
tt0935075,Rabbit Hole,nat,808,f,62
tt0072431,Young Frankenstein,inga,808,f,27
tt0099371,Days of Thunder,dr. claire lewi,807,f,23
tt0462200,Black Snake Moan,angela,806,f,54
tt0159365,Cold Mountain,sara,806,f,22
tt0435625,The Descent,rebecca,806,f,32
tt0088930,Clue,mrs. peacock,805,f,53
tt0393109,Brick,emily,804,f,24
tt0116695,Jerry Maguire,laurel boyd,804,f,35
tt0100212,My Blue Heaven,hannah stubbs,804,f,28
tt0986263,Surrogates,maggie,803,f,30
tt0427152,Dinner for Schmucks,julie,803,f,-1
tt0251736,House of 1000 Corpses,denise willis,802,f,31
tt0157503,Drop Dead Gorgeous,lisa swenson,802,f,22
tt0115798,The Cable Guy,robin harris,802,f,24
tt0179626,15 Minutes,nicolette karas,801,f,34
tt1244754,Conviction,abra rice,801,f,40
tt0421715,The Curious Case of Benjamin Button,elizabeth abbot,801,f,48
tt0099165,The Bonfire of the Vanities,judy mccoy,800,f,34
tt0097165,Dead Poets Society,chris noel,800,f,22
tt0088763,Back to the Future,lorraine baines,800,f,24
tt0032138,The Wizard of Oz,the wicked witc,799,f,37
tt1706620,Snowpiercer,mason,799,f,53
tt0159365,Cold Mountain,maddy,798,f,69
tt0120669,Fear and Loathing in Las Vegas,desk clerk at m,798,f,69
tt0411477,Hellboy II: The Golden Army,princess nuala,797,f,28
tt1895587,Spotlight,sacha pfeiffer,797,f,37
tt0251736,House of 1000 Corpses,mother firefly,796,f,64
tt0120660,Enemy of the State,rachel f. banks,796,f,31
tt0372532,The Wedding Date,amy,796,f,31
tt0036733,The Curse of the Cat People,miss callahan,794,f,34
tt1142977,Frankenweenie,elsa van helsin,794,f,41
tt3077214,Suffragette,edith ellyn,794,f,49
tt1764183,Arbitrage,brooke miller,793,f,30
tt0307479,Solaris,gordon,793,f,37
tt0024216,King Kong,ann darrow,793,f,26
tt0091042,Ferris Bueller's Day Off,jeanie bueller,792,f,26
tt0330373,Harry Potter and the Goblet of Fire,minerva mcgonag,792,f,71
tt0118583,Alien: Resurrection,call,792,f,26
tt1211890,Middle of Nowhere,rosie,792,f,-1
tt2837296,Second Coming,sandra,792,f,-1
tt0472181,The Smurfs,smurfette,791,f,27
tt2024544,12 Years a Slave,celeste,789,f,31
tt1707386,Les Misérables,éponine,789,f,22
tt0107688,The Nightmare Before Christmas,sally,789,f,39
tt0037820,Isle of the Dead,miss wollsten,789,f,-1
tt0490076,All the Boys Love Mandy Lane,chloe,788,f,24
tt1059786,Eagle Eye,woman's voice,787,f,-1
tt0829193,Honeydripper,china doll,787,f,25
tt1663655,Martyrs,eleanor,787,f,58
tt0368709,Elizabethtown,hollie baylor,787,f,59
tt0457430,Pan's Labyrinth,ofelia,786,f,12
tt1504320,The King's Speech,queen elizabeth,785,f,44
tt0094761,The Blob,meg penny,785,f,18
tt2561546,The Town That Dreaded Sundown,lillian,785,f,65
tt0120399,U Turn,jenny,784,f,18
tt0069303,Sounder,camille,784,f,39
tt0120784,Payback,rosie,784,f,32
tt2226417,Insidious: Chapter 2,elise rainier,784,f,70
tt0033553,Dr. Jekyll and Mr. Hyde,beatrix emery,784,f,20
tt1041829,The Proposal,grandma annie,783,f,87
tt0454841,The Hills Have Eyes,ethel carter,781,f,52
tt0085780,The Keep,eva cuza,781,f,28
tt0165710,Detroit Rock City,beth,780,f,22
tt0118971,The Devil's Advocate,barbara,780,f,15
tt0108333,The Three Musketeers,Countess D'Wint,780,f,34
tt1440728,The American,clara,780,f,34
tt1588334,"Jeff, Who Lives at Home",sharon,780,f,65
tt0119099,Fallen,gretta milano,780,f,33
tt0065724,Five Easy Pieces,catherine van o,779,f,28
tt0097806,The Magic Toyshop,melanie,779,f,24
tt0073802,Three Days of the Condor,kathy hale,779,f,34
tt1659337,The Perks of Being a Wallflower,mary elizabeth,778,f,24
tt0371246,Spanglish,cristina,777,f,12
tt1748227,The Collection,elena,777,f,27
tt0078444,An Unmarried Woman,patti,777,f,17
tt1655420,My Week with Marilyn,lucy,776,f,21
tt0116365,The Frighteners,dr. lucy lynske,775,f,29
tt0103639,Aladdin,jasmine,774,f,22
tt0139414,Lake Placid,mrs. delores bi,774,f,77
tt0829482,Superbad,jules,774,f,19
tt1012804,Redbelt,sondra terry,774,f,25
tt2140379,Self/less,madeleine,774,f,-1
tt0092699,Broadcast News,jennifer mack,772,f,40
tt0102138,JFK,banister's secr,772,f,-1
tt0113972,Nick of Time,krista brooks,772,f,31
tt0438488,Terminator Salvation,blair williams,772,f,34
tt0472181,The Smurfs,grace winslow,772,f,32
tt0107206,In the Line of Fire,lilly raines,772,f,39
tt1041829,The Proposal,gertrude,770,f,31
tt0250081,Storytelling,fern livingston,770,f,46
tt0416658,Crazylove,mrs. mayer,769,f,57
tt3236120,I'll See You in My Dreams,rona,769,f,68
tt0401445,A Good Year,nathalie auzet,769,f,42
tt1655420,My Week with Marilyn,dame sybil thor,768,f,77
tt0990413,Sugar,anne,768,f,19
tt0403702,Youth in Revolt,lacey,768,f,26
tt0465580,Push,kira hudson,768,f,23
tt0211443,Jason X,janessa,767,f,-1
tt0144084,American Psycho,evelyn williams,766,f,24
tt0102138,JFK,julia ann merce,766,f,33
tt0390221,Maria Full of Grace,carla,766,f,-1
tt0086423,Tender Mercies,sue anne,766,f,29
tt0371257,Stay,lila culpepper,765,f,37
tt0218967,The Family Man,cnbc reporter,764,f,-1
tt0337636,Hellraiser: Deader,marla,764,f,26
tt0146882,High Fidelity,liz,764,f,38
tt0097981,A Nightmare on Elm Street 5: The Dream Child,yvonne,764,f,23
tt0065528,Catch-22,nurse duckett,764,f,32
tt0106677,Dazed and Confused,jodi,764,f,23
tt0337921,Cellular,jessica martin,763,f,51
tt0106379,Being Human,betsy,762,f,-1
tt0117918,Tin Cup,doreen,762,f,-1
tt0109040,Ace Ventura: Pet Detective,lt. lois einhor,762,f,35
tt0053604,The Apartment,sylvia,762,f,34
tt1014759,Alice in Wonderland,red queen,762,f,44
tt0164912,Stuart Little,Mrs. Eleanor Li,761,f,43
tt0073629,The Rocky Horror Picture Show,janet weiss - a,760,f,29
tt0049730,The Searchers,laurie jorgense,760,f,27
tt1606392,Win Win,cindy,760,f,34
tt0384537,Silent Hill,cybil bennett,760,f,37
tt0289848,Analyze That,laura sobel,759,f,39
tt0171363,The Haunting,mary lambetta,758,f,30
tt0116191,Emma,mrs elton,758,f,40
tt1588398,Sleeping Beauty,clara,758,f,40
tt0838221,The Darjeeling Limited,patricia,757,f,56
tt1714206,The Spectacular Now,cassidy,757,f,24
tt0053619,L'Avventura,patrizia,756,f,32
tt0080745,Flash Gordon,dale arden,756,f,25
tt1411238,No Strings Attached,sandra kurtzman,756,f,52
tt0173716,Cecil B. DeMented,cherish,755,f,25
tt0455407,The Crazies,judy,755,f,37
tt0386117,Where the Wild Things Are,judith,755,f,55
tt2096672,Dumb and Dumber To,adele,755,f,45
tt0422401,Hatchet,marybeth dunsta,755,f,26
tt0414055,Elizabeth: The Golden Age,bess throckmort,754,f,25
tt0265666,The Royal Tenenbaums,etheline tenenb,754,f,50
tt0081184,Motel Hell,ida smith,754,f,38
tt1212436,The Back-up Plan,mona,753,f,39
tt2390361,Enough Said,sarah,753,f,41
tt2226417,Insidious: Chapter 2,renai lambert,753,f,34
tt1876451,Sparkle,dolores,752,f,32
tt0166276,Monkeybone,dr. julie mcelr,751,f,37
tt2219868,Finders Keepers: The Root of All Evil,maxine,751,f,-1
tt0244000,American Outlaws,zerelda 'zee' m,750,f,25
tt0947810,Green Zone,lawrie dayne,750,f,42
tt0189998,Shadow of the Vampire,micheline,750,f,37
tt0289992,The Life of David Gale,constance harra,749,f,39
tt0102138,JFK,nellie connally,748,f,-1
tt0822832,Marley & Me,ms. kornblut,748,f,54
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,kristen parker,748,f,19
tt0458339,Captain America: The First Avenger,peggy carter,747,f,29
tt0449467,Babel,susan,746,f,37
tt0091867,A Room with a View,miss lavish,746,f,-1
tt0117381,Primal Fear,shoat,746,f,44
tt0083833,Diner,beth schreiber,744,f,28
tt0080549,Coal Miner's Daughter,patsy cline,744,f,29
tt0864761,The Duchess,bess foster,744,f,26
tt3181822,The Boy Next Door,vicky lansing,744,f,47
tt0120646,The Deep End of the Ocean,candy bliss,743,f,44
tt0252501,Hearts in Atlantis,carol gerber,743,f,14
tt2446980,Joy,toots,743,f,-1
tt0295700,Wrong Turn,carly,742,f,28
tt2717860,The Riot Club,lauren,742,f,26
tt0125664,Man on the Moon,lynne margulies,740,f,35
tt0990413,Sugar,helen higgins,740,f,-1
tt1211890,Middle of Nowhere,ruth,740,f,52
tt2345737,The Rover,doc,740,f,-1
tt1148204,Orphan,sister abigail,738,f,57
tt0109506,The Crow,shelly webster,738,f,26
tt0372532,The Wedding Date,bunny,738,f,62
tt3077214,Suffragette,violet miller,738,f,45
tt0936501,Taken,lenore,738,f,44
tt0367959,Hannibal Rising,lady murasaki,737,f,42
tt1060277,Cloverfield,lily ford,737,f,23
tt0254099,The Anniversary Party,clair forsyth,736,f,36
tt1521197,Anonymous,queen elizabeth,736,f,74
tt0349903,Ocean's Twelve,tess ocean,736,f,37
tt1742334,Sabotage,lizzy murray,736,f,39
tt0149624,All the Pretty Horses,doña alfonsa,736,f,64
tt2494362,Bone Tomahawk,samantha,736,f,22
tt0069704,American Graffiti,debbie,735,f,26
tt0133751,The Faculty,stokely 'stokes,735,f,21
tt0497465,Vicky Cristina Barcelona,judy,734,f,49
tt1172233,Whip It,malice,734,f,-1
tt0053285,Sleeping Beauty,maleficent,733,f,54
tt1015474,Train,Alex,733,f,26
tt0839980,Semi-Pro,lynn,732,f,43
tt0478087,21,jill,732,f,25
tt0217869,Unbreakable,audrey dunn,731,f,34
tt0081480,Seems Like Old Times,aurora de la ho,731,f,43
tt1334260,Never Let Me Go,miss emily,730,f,64
tt0069704,American Graffiti,carol,729,f,14
tt0054167,Peeping Tom,mrs. stephens,729,f,37
tt0110613,My Girl 2,rose zsigmond,729,f,41
tt0025905,Transatlantic Merry-Go-Round,anya rosson,729,f,32
tt0120770,A Night at the Roxbury,emily sanderson,729,f,34
tt1828970,Evidence,detective burqu,729,f,40
tt0105435,Sneakers,liz,729,f,40
tt0183649,Phone Booth,kelly shepard,728,f,29
tt0096446,Willow,sorsha,728,f,27
tt0190641,Pokémon: The First Movie - Mewtwo Strikes Back,ash ketchum,728,f,33
tt0292506,The Recruit,layla moore,728,f,32
tt3733778,Pay the Ghost,kristen,728,f,38
tt0167456,Thunderbirds,lady penelope,727,f,24
tt0329101,Freddy vs. Jason,kia waterson,726,f,22
tt0472399,The Mechanic,woman,726,f,-1
tt0073440,Nashville,albuquerque,726,f,40
tt0099077,Awakenings,mrs. lowe,725,f,85
tt0264464,Catch Me If You Can,brenda strong,725,f,28
tt3203606,Trumbo,cleo trumbo,725,f,50
tt0259446,My Big Fat Greek Wedding,maria portokalo,725,f,62
tt0023969,Duck Soup,mrs. teasdale,724,f,51
tt0120603,Beloved,janey wagon,724,f,-1
tt2039393,The Gambler,roberta,724,f,65
tt0101540,Cape Fear,danny's girlfri,724,f,15
tt1282140,Easy A,marianne,723,f,24
tt0800369,Thor,darcy lewis,723,f,25
tt0175526,Cherry Falls,marge marken,722,f,53
tt0253474,The Pianist,dorota,722,f,28
tt0100802,Total Recall,lori,722,f,32
tt0098987,The Adventures of Ford Fairlane,jazz,721,f,27
tt1232783,Sorority Row,claire,721,f,26
tt0272338,Punch-Drunk Love,elizabeth,720,f,31
tt0146882,High Fidelity,charlie nichols,720,f,31
tt0081505,The Shining,doctor,720,f,54
tt0377092,Mean Girls,ms. norbury,720,f,34
tt0050976,The Seventh Seal,mia,719,f,22
tt1623288,ParaNorman,sandra babcock,719,f,40
tt0053604,The Apartment,mrs. margie mac,718,f,27
tt1454029,The Help,elizabeth leefo,718,f,26
tt0120915,Star Wars: Episode I - The Phantom Menace,padme,718,f,18
tt0486946,Wild Hogs,kelly madsen,718,f,39
tt0962736,The Young Victoria,duchess of kent,718,f,51
tt1602620,Amour,eva,718,f,59
tt0443543,The Illusionist,sophie,718,f,24
tt0780504,Drive,irene,717,f,26
tt0036104,The Leopard Man,clo-clo,717,f,26
tt1588398,Sleeping Beauty,lucy,717,f,23
tt0118564,Affliction,jill whitehouse,716,f,12
tt0163651,American Pie,jessica,716,f,20
tt0910936,Pineapple Express,angie anderson,716,f,22
tt0180073,Quills,renee pelagie,716,f,41
tt3442006,Cake,silvana,716,f,58
tt0108174,So I Married an Axe Murderer,rose michaels,715,f,36
tt2304953,Reasonable Doubt,det. blake kano,715,f,50
tt0146336,Urban Legend,sasha thomas,715,f,23
tt0175880,Magnolia,rose gator,714,f,60
tt3170832,Room,nancy,714,f,59
tt1219289,Limitless,melissa,713,f,35
tt0443274,Vantage Point,rex brooks,713,f,59
tt0159365,Cold Mountain,sally swanger,712,f,53
tt0118583,Alien: Resurrection,ripley,712,f,48
tt0359013,Blade: Trinity,sommerfield,712,f,25
tt3622592,Paper Towns,lacey,712,f,22
tt0110478,Maverick,"the magician   ",711,f,49
tt0110912,Pulp Fiction,fabienne,710,f,29
tt0066249,The Private Life of Sherlock Holmes,queen victoria,710,f,66
tt0100224,Narrow Margin,hunnicut,710,f,43
tt0435625,The Descent,beth,710,f,-1
tt0195685,Erin Brockovich,donna jensen,709,f,42
tt2404181,Belle,lady mansfield,709,f,46
tt0080487,Caddyshack,lacey underall,709,f,26
tt2118624,The Final Girls,tina,709,f,34
tt2024544,12 Years a Slave,mistress epps,708,f,39
tt0040613,Mr. Blandings Builds His Dream House,joan blandings,708,f,12
tt0929632,Precious,jermaine,708,f,-1
tt2692904,Locke,katrina,708,f,31
tt1921064,Pompeii,strigana,708,f,-1
tt0149624,All the Pretty Horses,alejandra villa,708,f,26
tt0110265,Killing Zoe,zoe,708,f,24
tt0094332,The Witches of Eastwick,felicia alden,708,f,38
tt0087182,Dune,lady jessica,707,f,39
tt0244244,Swordfish,ginger knowles,707,f,35
tt0362270,The Life Aquatic with Steve Zissou,eleanor zissou,707,f,53
tt0113253,Halloween: The Curse of Michael Myers,kara strode,706,f,29
tt0105417,Sister Act,mary patrick,706,f,35
tt0990413,Sugar,carmen,706,f,-1
tt0086250,Scarface,gina montana,705,f,25
tt1341188,How Do You Know,annie,705,f,37
tt0094737,Big,"administrative ",704,f,28
tt0218967,The Family Man,annie campbell,704,f,6
tt0480687,Hall Pass,paige,704,f,25
tt0929632,Precious,ms. weiss,704,f,39
tt1872194,The Judge,samantha powell,704,f,41
tt0072890,Dog Day Afternoon,heidi,703,f,-1
tt0133751,The Faculty,Principal Valer,703,f,40
tt1211890,Middle of Nowhere,cornelia,703,f,-1
tt1477855,Hyde Park on Hudson,missy,703,f,43
tt0091474,Manhunter,molly graham,702,f,28
tt0166943,Music of the Heart,dorothea von ha,702,f,38
tt0073440,Nashville,linnea reese,702,f,36
tt0360130,Undertow,lilly,702,f,-1
tt0037549,The Body Snatcher,mrs. marsh,701,f,25
tt0090756,Blue Velvet,mrs. beaumont,700,f,62
tt0425055,Game 6,paisley porter,700,f,32
tt0414387,Pride & Prejudice,charlotte lucas,699,f,31
tt0232500,The Fast and the Furious,mia toretto,699,f,21
tt0449059,Little Miss Sunshine,olive hoover,698,f,10
tt0112571,Boys on the Side,elaine,698,f,59
tt1480656,Cosmopolis,vija kinsky,698,f,35
tt0104815,El mariachi,domino,697,f,-1
tt2219868,Finders Keepers: The Root of All Evil,sierra,697,f,-1
tt0061722,The Graduate,mrs. braddock,696,f,46
tt1023114,The Way Back,irena,696,f,16
tt0101889,The Fisher King,lydia,696,f,34
tt3236120,I'll See You in My Dreams,katherine peter,696,f,37
tt2017020,The Smurfs 2,smurfette,696,f,29
tt0397065,House of Wax,carly jones,695,f,23
tt0103855,The Bodyguard,nicki,693,f,38
tt0758774,Body of Lies,aisha,693,f,25
tt0247425,In the Bedroom,katie grinnel,692,f,50
tt1758830,This Is 40,desi,692,f,26
tt0319061,Big Fish,"sandra bloom - ",691,f,54
tt0101761,The Doors,patricia kennea,690,f,37
tt0475394,Smokin' Aces,sharice watters,690,f,36
tt0081207,My Bodyguard,ms. jump,689,f,34
tt0787523,Towelhead,gail monahan,689,f,40
tt0163651,American Pie,nadia,688,f,26
tt1201167,Funny People,daisy danby,688,f,25
tt0875034,Nine,carla,688,f,35
tt0120890,Wild Things,ruby,688,f,53
tt0383028,"Synecdoche, New York",adele lack,688,f,49
tt0065724,Five Easy Pieces,palm apodaca,687,f,32
tt0089886,Real Genius,jordan,687,f,23
tt0094602,Above the Law,delores 'jacks',686,f,39
tt0163978,The Beach,françoise,686,f,24
tt0120696,Hard Rain,karen,686,f,28
tt0317740,The Italian Job,stella bridger,686,f,28
tt0113189,GoldenEye,m,686,f,61
tt0383028,"Synecdoche, New York","olive (4 years ",686,f,6
tt1336617,Cyrus,jamie,686,f,51
tt0453548,Snow Angels,barb petite,686,f,46
tt1981677,Pitch Perfect,chloe,685,f,26
tt0113820,Mighty Morphin Power Rangers: The Movie,dulcea,684,f,28
tt0445934,Blades of Glory,katie van walde,684,f,33
tt0120082,Scream 2,debbie salt,683,f,42
tt0264796,Life as a House,colleen beck,682,f,48
tt0463854,28 Weeks Later,scarlet,682,f,28
tt0365748,Shaun of the Dead,dianne,681,f,31
tt0112346,The American President,janie basdin,680,f,25
tt0167190,Hellboy,liz sherman,680,f,32
tt0082763,Modern Problems,lorraine,680,f,34
tt2404461,The Past,lucie,679,f,17
tt0499549,Avatar,trudy chacón,678,f,31
tt1837703,The Fifth Estate,sarah shaw,678,f,49
tt1817273,The Place Beyond the Pines,romina,678,f,38
tt0082763,Modern Problems,dorita,678,f,33
tt0129167,The Iron Giant,annie hughes,678,f,30
tt0117509,Romeo + Juliet,the nurse,677,f,55
tt0087843,Once Upon a Time in America,deborah gelly,677,f,23
tt0387877,The Black Dahlia,kay lake,676,f,22
tt0279113,The Good Girl,gwen jackson,676,f,48
tt0066249,The Private Life of Sherlock Holmes,mrs. hudson,676,f,69
tt1486185,Red Riding Hood,suzette,676,f,50
tt0036341,The Seventh Victim,mrs redi,675,f,-1
tt0101669,Dead Again,margaret straus,675,f,32
tt1398426,Straight Outta Compton,tomica,675,f,-1
tt0468569,The Dark Knight,ramirez,674,f,38
tt0277027,I Am Sam,randy carpenter,674,f,34
tt0258153,S1m0ne,nicola anders,674,f,31
tt2980592,The Guest,laura peterson,674,f,53
tt1124035,The Ides of March,molly stearns,673,f,24
tt0105417,Sister Act,mother superior,672,f,58
tt0166943,Music of the Heart,assunta guaspar,672,f,73
tt0073440,Nashville,sueleen gay,672,f,24
tt0414387,Pride & Prejudice,caroline bingle,672,f,28
tt0418206,The Surfer King,katie,672,f,28
tt0375154,Tristan + Isolde,bragnae,672,f,34
tt0241303,Chocolat,storyteller,671,f,-1
tt0257106,Scary Movie 2,brenda,671,f,31
tt3659388,The Martian,beth johanssen,671,f,32
tt1190080,2012,laura wilson,670,f,37
tt0264464,Catch Me If You Can,paula abagnale,670,f,54
tt0107822,The Piano,hira,670,f,52
tt0086066,The Outsiders,cherry valance,669,f,18
tt0121765,Star Wars: Episode II - Attack of the Clones,padme,668,f,21
tt0330373,Harry Potter and the Goblet of Fire,rita skeeter,668,f,47
tt0081534,Somewhere in Time,laura roberts,668,f,62
tt1322269,August: Osage County,jean fordham,668,f,17
tt0118956,Deep Rising,trillian st. ja,667,f,34
tt0108558,White Angel,mik,667,f,-1
tt0375063,Sideways,stephanie,666,f,33
tt0114011,Now and Then,roberta,666,f,33
tt1250777,Kick-Ass,katie deauxma,666,f,23
tt0120738,Lost in Space,dr. maureen rob,665,f,42
tt0433362,Daybreakers,audrey bennett,665,f,37
tt0073349,Mandingo,Blanche Maxwell,665,f,25
tt0106453,Body of Evidence,joanne braslow,664,f,46
tt1225822,Extract,cindy,664,f,26
tt0111503,True Lies,dana tasker,664,f,14
tt0122459,Return to Me,megan dayton,664,f,39
tt0089155,Fletch,gail stanwyk,663,f,25
tt0251160,John Q,rebecca payne,663,f,33
tt0163025,Jurassic Park III,amanda kirby,663,f,35
tt0104070,Death Becomes Her,madeline ashton,663,f,43
tt0181875,Almost Famous,sapphire,662,f,26
tt0119314,The Horse Whisperer,liz hammond,662,f,42
tt0119654,Men in Black,laurel weaver,661,f,39
tt0099740,Hardware,jill,661,f,26
tt1038686,Legion,sandra anderson,660,f,43
tt0395251,The Producers,little old lady,660,f,-1
tt1204977,Ouija,isabelle,660,f,-1
tt1127715,Sin Nombre,sayra,660,f,17
tt0106677,Dazed and Confused,kaye,660,f,25
tt0077405,Days of Heaven,ursula,659,f,-1
tt0181689,Minority Report,agatha,659,f,25
tt1201167,Funny People,ingrid,658,f,-1
tt0111300,Stranglehold,helen filmore,658,f,-1
tt0116830,Last Man Standing,lucy kolinski,658,f,29
tt1423894,Barney's Version,clara 'chambers,657,f,31
tt0110613,My Girl 2,shelly sultenfu,657,f,36
tt0292644,The Rules of Attraction,lara,657,f,20
tt0118749,Boogie Nights,rollergirl,656,f,27
tt1504320,The King's Speech,myrtle logue,656,f,41
tt0102307,Light Sleeper,randi jost,656,f,27
tt0120915,Star Wars: Episode I - The Phantom Menace,queen amidala,656,f,18
tt0333766,Garden State,olivia,655,f,48
tt0936501,Taken,kim,655,f,25
tt0144964,Highlander: Endgame,faith,654,f,29
tt0251736,House of 1000 Corpses,mary knowles,654,f,35
tt1212436,The Back-up Plan,carol,654,f,40
tt1212436,The Back-up Plan,nana,654,f,73
tt0108160,Sleepless in Seattle,becky,654,f,31
tt3733778,Pay the Ghost,priestess,654,f,-1
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,penny priddy,653,f,30
tt2024544,12 Years a Slave,eliza,653,f,-1
tt0106303,Arctic Blue,anne marie,653,f,23
tt0053604,The Apartment,mrs. mildred dr,652,f,34
tt3464902,The Lobster,biscuit woman,652,f,46
tt2404461,The Past,Naima,652,f,25
tt0887971,While She Was Out,della,651,f,55
tt0046534,The War of the Worlds,sylvia van bure,651,f,24
tt0101917,Freddy's Dead: The Final Nightmare,tracy,651,f,27
tt0105159,The Power of One,maria,649,f,18
tt1033575,The Descendants,julie speer,649,f,36
tt0036341,The Seventh Victim,mrs cortez,649,f,-1
tt0029162,Lost Horizon,gloria,648,f,30
tt0096446,Willow,queen bavmorda,648,f,54
tt1172991,The Company Men,maggie,648,f,39
tt0095742,A Nightmare on Elm Street 4: The Dream Master,kristen,648,f,19
tt0458525,X-Men Origins: Wolverine,dr. carol frost,646,f,-1
tt1935179,Mud,may pearl,646,f,-1
tt1392170,The Hunger Games,effie trinket,646,f,38
tt0335563,Wonderland,dawn schiller,645,f,20
tt0113677,Living in Oblivion,cora,644,f,70
tt0071562,The Godfather: Part II,connie corleone,644,f,28
tt3236120,I'll See You in My Dreams,georgina,644,f,86
tt2473794,Mr. Turner,Mary Somerville,644,f,58
tt0892051,Evil Angel,jenny,643,f,-1
